2	molo is a town in nakuru county.	molo , kenya molo ni mji wa kenya katika mkoa wa bonde la ufa . 
2	or (pronounced ) is the second letter of the iso basic latin alphabet.	b ni herufi ya pili katika alfabeti ya kilatini ambayo ni pia mwandiko wa kiswahili cha kisasa . asili yake ni beta ya kigiriki . maana za alama b . - katika musiki b ni noti . - katika tiba b ni mojawapo ya aina za damu - katika kemia b ni alama ya elementi ya boroni - kwenye gari b ni alama ya kimataifa ya gari kutoka ubelgiji kama herufi nyingine za alfabeti ya kigiriki beta imetoka katika alfabeti ya wafinisia iliyokuwa alfabeti ya kwanza ya dunia . wafinisia waliendeleza mwandiko wa kikabari wa kale uliokuwa mwandiko wa silabi na kuifanya alfabeti ya herufi moja - moja . faida ya alfabeti ni ya kwamba inahitaji alama chache kulingana na mwandiko wa silabi mwenye alama kwa kila silabi ya lugha fulani au mwandiko picha unaohitaji maelfu ya alama za picha . wafinisia walichukua alama ya ramani ya nyumba wakairahisisha na kuiita kwa neno lao `` bet '' lenye maana ya `` nyumba '' lakini walisoma tu `` b '' yaani sauti ya kwanza katika neno hili . hivyo walifanya picha ya nyumba kuwa herufi iliyo alama ya sauti `` b '' . herufi ilitazama upande wa kushoto pa kwa sababu mwendo wa kuandika ulikuwa kuanza upande wa kulia klwenmda kushoto jinsi ilivyo katika lugha za kisemiti za kiebrania na kiarabu . 
0	or (pronounced ) is the second letter of the iso basic latin alphabet.	mmaphashalala ni kijiji katika mahalapye , wilaya ya central huko nchini botswana . idadi ya wakazi wa kijijini hapa ilikuwa 1 , 044 kulingana na matokeo ya sensa ya mwaka wa 2011 . bibliografia . - `` 2011 census alphabetical index of districts '' central statistics office ya botswana - `` 2011 census alphabetical index of villages '' central statistics office ya botswana - `` 2011 census alphabetical index of localities '' central statistics office ya botswana tazama pia . - vijisehemu vya botswana - wilaya za botswana - vijiwilaya vya botswana viungo vya nje . - central statistics office ya botswana 
0	or (pronounced ) is the second letter of the iso basic latin alphabet.	ramallah ( kwa kiarabu رام الله اﷲ , yaani `` mlima wa mungu '' ) ni mji wa palestina katika eneo la magharibi ya yordani . mji uko kilometa 10 kaskazini kwa yerusalemu . idadi ya wakazi ni 57 , 000 hivi , wengi wao wakiwa waislamu na asilimia 25 wakristo . mjini kuna ofisi za serikali ya mamlaka ya palestina pamoja na moja kati ya ikulu mbili za rais , mahammod abbas . 
0	or (pronounced ) is the second letter of the iso basic latin alphabet.	herbert hoover ( 10 agosti 1874 – 20 oktoba 1964 ) alikuwa rais wa 31 wa marekani kuanzia mwaka wa 1929 hadi 1933 . kaimu rais wake alikuwa charles curtis . tazamia pia . - orodha ya marais wa marekani 
0	or (pronounced ) is the second letter of the iso basic latin alphabet.	buzebazeba ni jina la kata ya manisipaa ya kigoma ujiji katika mkoa wa kigoma , tanzania . wakati wa sensa iliyofanyika mwaka wa 2012 , kata ilikuwa na wakazi wapatao 18 , 446 waishio humo . 
2	is a small, well-branched tree or shrub from the family annonaceae that bears edible fruits called sugar-apples or sweetsops.	mtopetope ni mti mdogo wa familia annonaceae . matunda yake yanayolika huitwa matopetope . spishi hii huitwa mtomoko pia , lakini tafadhali jina hili litengee kwa `` annona cherimola '' . mti huu una maua madogo njanokijani yenye petali nene . matunda yana umbo wa donge na rangi ya majani hadi manjano yakiwa yaliyoiva . nyama ni nyeupe yenye ladha tamu . mbegu nyeusi ni kubwa kiasi . 
0	is a small, well-branched tree or shrub from the family annonaceae that bears edible fruits called sugar-apples or sweetsops.	kikisi ni jina la lugha mbalimbali tofauti , k . m . : - lugha ya kikisi inayozungumzwa nchini tanzania ; - kikisi - kaskazini nchini guinea ; - kikisi - kusini nchini liberia na sierra leone . 
0	is a small, well-branched tree or shrub from the family annonaceae that bears edible fruits called sugar-apples or sweetsops.	misuna ni jina la kata ya manisipaa ya singida katika mkoa wa singida , tanzania . kwa mujibu wa sensa iliyofanyika mwaka wa 2012 , kata ilikuwa na wakazi wapatao 13 , 061 waishio humo . 
0	is a small, well-branched tree or shrub from the family annonaceae that bears edible fruits called sugar-apples or sweetsops.	gachibana ni kijiji katika kgalagadi south , wilaya ya kgalagadi huko nchini botswana . idadi ya wakazi wa kijijini hapa ilikuwa 746 kulingana na matokeo ya sensa ya mwaka wa 2011 . bibliografia . - `` 2011 census alphabetical index of districts '' central statistics office ya botswana - `` 2011 census alphabetical index of villages '' central statistics office ya botswana - `` 2011 census alphabetical index of localities '' central statistics office ya botswana tazama pia . - vijisehemu vya botswana - wilaya za botswana - vijiwilaya vya botswana viungo vya nje . - central statistics office ya botswana 
0	is a small, well-branched tree or shrub from the family annonaceae that bears edible fruits called sugar-apples or sweetsops.	loliondo ni jina la kata ya wilaya ya ngorongoro katika mkoa wa arusha . viungo vya nje . - daily news , `` government blasts ngos over loliondo '' 19 septemba 2009 
2	the , lefa’ (also "fak" or "lefa"), is one of the bantu of cameroon.	kilefa ni lugha ya kibantu nchini kamerun inayozungumzwa na walefa . idadi ya wasemaji wa kilefa imehesabiwa kuwa watu 10 , 000 . kufuatana na uainishaji wa lugha za kibantu wa malcolm guthrie kilefa iko katika kundi la a 50 . viungo vya nje . - lugha ya kilefa kwenye multitree - makala za olac kuhusu kilefa - lugha ya kilefa katika glottolog - http : // www . ethnologue . com / language / lfa 
0	the , lefa’ (also "fak" or "lefa"), is one of the bantu of cameroon.	kibiak ni lugha ya kiaustronesia nchini indonesia inayozungumzwa na wabiak kwenye visiwa vya biak , numfor na mapia . mwaka wa 2000 idadi ya wasemaji wa kibiak imehesabiwa kuwa watu 30 , 000 . kufuatana na uainishaji wa lugha kwa ndani zaidi , kibiak iko katika kundi la kibiakiki . viungo vya nje . - lugha ya kibiak kwenye multitree - makala za olac kuhusu kibiak - lugha ya kibiak katika glottolog - lugha ya kibiak kwenye ethnologue 
0	the , lefa’ (also "fak" or "lefa"), is one of the bantu of cameroon.	mfalme mobon wa goguryeo ( ? - 53 , r . 48 - 53 ) alikuwa mtawala wa tano wa taifa la goguryeo , huko mbali kabisa kuelekea maeneo ya kaskazini mwa falme tatu za korea . tazama pia . - historia ya korea - falme tatu za korea - orodha ya ufalme wa korea 
0	the , lefa’ (also "fak" or "lefa"), is one of the bantu of cameroon.	john hersey ( 17 juni 1914 – 24 machi 1993 ) alikuwa mwandishi kutoka nchi ya marekani . mwaka wa 1945 , alipokea tuzo ya pulitzer ya bunilizi kwa riwaya yake `` a bell for adano '' ( `` kengele kwa adano '' ) . 
0	the , lefa’ (also "fak" or "lefa"), is one of the bantu of cameroon.	unyamikumbi ni jina la kata ya manisipaa ya singida katika mkoa wa singida , tanzania . kwa mujibu wa sensa iliyofanyika mwaka wa 2012 , kata ilikuwa na wakazi wapatao 12 , 616 waishio humo . 
2	khwāja shams-ud-dīn muḥammad ḥāfeẓ-e shīrāzī (), known by his pen name ( "ḥāfeẓ" 'the memorizer; the (safe) keeper'; 1315-1390), was a persian poet who "lauded the joys of love and wine but also targeted religious hypocrisy."	khwajeh shams al - din muhammad hafez - e shirazi ( خواجه شمس ‌ الدین محمد حافظ شیرازی ) ( * mnamo 1319 mjini shiraz ; † mnamo 1389 akiwa na umri wa miaka 69 ) anayejulikana kwa kawaida kwa kifupi kama hafez ( pia hafiz ) anajulikana kama mshairi muhimu wa uajemi . `` hafez '' ilikuwa jina lake la heshima kwa sababu alijua qurani yote tangu utotoni maana yake ni sawa na kiswahili hafiz yaani mtu anayeshika qurani yote moyoni . mashairi yake yanapendwa sana hadi leo nchini uajemi na kitabu chake kinachoitwa divan - e hafez kinapatikana katika familia nyingi za nchi hii . wengi wameyashika na wakati wa sikukuu mbalimbali waajemi wanayasoma . kaburi lake hutembelewa sana na waajemi wengi wanasafiri kutembelea mji wa shiraz hasa kwa kuona kaburi lake . mashairi yake yanahusu mara nyingi habari za mapenzi , divai na ulevi yakipinga unafiki wa hao wanaojiita watunzi wa maadili katika jamii . habari za maisha yake hazina uhakika ; mengi ni masimulizi tu zenye tabia za hekaya . baba yake aliitwa baha - ud - din alikuwa mwuzaji wa makaa akafa hafez alipokuwa mdogo . mvulana alivutwa sana na kumbukumbu jinsi baba alisoma qurani akajitahidi akaweza kushika qurani yote alipokuwa na umri wa miaka 8 . 
0	khwāja shams-ud-dīn muḥammad ḥāfeẓ-e shīrāzī (), known by his pen name ( "ḥāfeẓ" 'the memorizer; the (safe) keeper'; 1315-1390), was a persian poet who "lauded the joys of love and wine but also targeted religious hypocrisy."	robert silliman hillyer ( 3 juni 1895 – 24 desemba 1961 ) alikuwa mshairi kutoka nchi ya marekani . mwaka wa 1934 alipokea tuzo ya pulitzer ya ushairi . viungo vya nje . - wasifu ya hillyer kwa kiingereza 
0	khwāja shams-ud-dīn muḥammad ḥāfeẓ-e shīrāzī (), known by his pen name ( "ḥāfeẓ" 'the memorizer; the (safe) keeper'; 1315-1390), was a persian poet who "lauded the joys of love and wine but also targeted religious hypocrisy."	salome joseph mbatia ( 27 desemba 1952 – 24 oktoba 2007 ) alikuwa naibu waziri wa maendeleo ya jamii , jinsia na watoto , nchini tanzania . marehemu mbatia alizaliwa tarehe 27 desemba mwaka 1952 na kupata elimu ya msingi katika shule ya st . anna kuanzia mnamo mwaka 1959 mpaka 1966 . aliendelea na masomo ya sekondari katika shule ya st . joseph mnamo mwaka 1967 hadi 1970 na baadaye kidato cha tano na sita katika shule ya wasichana ya mjini korogwe ( tanga ) mwaka 1971 hadi 1972 . alisomea shahada yake ya kwanza katika chuo kikuu cha dar es salaam kuanzia mwaka 1973 hadi 1976 . kati ya mwaka 1982 hadi 1983 alisomea shahada ya uzamili kuhusu menejimenti huko nchini marekani na baadaye akasomea diploma ya uzamili katika utawala na menejimenti huko nchini uholanzi , hiyo ilikuwa mwaka 1993 . aliteuliwa kuwa naibu waziri mnamo januari ya mwaka 2006 katika wizara ya mipango , uchumi na uwezeshaji , kabla ya kupelekwa katika wizara ya maendeleo ya wanawake , watoto na jinsia . marehemu salome mbatia na dereva wake walikufa baada ya gari walilokuwamo aina ya nissan patrol kugongana na gari lingine kubwa aina ya fuso lililokuwa limebeba mbao eneo la kibena , wilayani njombe mkoani iringa , tanzania . 
0	khwāja shams-ud-dīn muḥammad ḥāfeẓ-e shīrāzī (), known by his pen name ( "ḥāfeẓ" 'the memorizer; the (safe) keeper'; 1315-1390), was a persian poet who "lauded the joys of love and wine but also targeted religious hypocrisy."	ֱ makala hii inahusu muongo wa miaka 1189 - 1180 kk . 
0	khwāja shams-ud-dīn muḥammad ḥāfeẓ-e shīrāzī (), known by his pen name ( "ḥāfeẓ" 'the memorizer; the (safe) keeper'; 1315-1390), was a persian poet who "lauded the joys of love and wine but also targeted religious hypocrisy."	kidororo ilikuwa lugha ya kiaustronesia nchini visiwa vya solomon iilyozungumzwa na wadororo . kwa miaka mingi sasa hakuna wasemaji wa kidororo , yaani lugha imetoweka kabisa . kufuatana na uainishaji wa lugha kwa ndani zaidi , kidororo iko katika kundi la kioseaniki . viungo vya nje . - lugha ya kidororo kwenye multitree - makala za olac kuhusu kidororo - lugha ya kidororo katika glottolog - lugha ya kidororo kwenye ethnologue 
2	is the technique and process of creating visual representations of the interior of a body for clinical analysis and intervention, as well as visual representation of the function of some organs or tissues (physiology).	upigaji picha za kimatibabu ni mbinu na mchakato unaotumika kuunda picha ya mwili wa binadamu ( au sehemu na utendaji kazi wake ) kwa madhumuni ya kikliniki ( taratibu za kimatibabu zinazojaribu kuonyesha , kutambua au kuchunguza ugonjwa ) au sayansi ya matibabu ( ikiwa ni pamoja na masomo ya anatomia na fiziolojia ) . ingawa upigaji picha wa viungo na tishu zilizotolewa unaweza kufanya kwa sababu za kimatibabu , taratibu kama hizo kwa kawaida haziitwi upigaji picha za kimatibabu , bali ni sehemu ya patholojia . kama somo // taaluma na katika maana yake pana , ni sehemu ya upigaji picha za kibiolojia na inashirikisha upigaji picha za eksirei ( kwa maana pana ) , dawa za nyuklia , sayansi za eksirei za kufanya uchunguzi , endoskopia , thamografia ( ya kimatibabu ) , picha na mikroskopia za kimatibabu ( km kwa uchunguzi wa binadamu wa kipatholojia ) . mbinu za upimaji na kurekodi ambazo kimsingi hazijaundwa kuzalisha picha , kama vile elektroensefalografia ( eeg ) , magnetoensefalografia ( meg ) , elektrokadiografia ( ekg ) na zingine , lakini ambazo huzalisha data inayoweza kuwakilishwa kama ramani ( yaani vyenye habari za mahali ) , zinaweza kuonekana kama aina za upigaji picha za kimatibabu . 
0	is the technique and process of creating visual representations of the interior of a body for clinical analysis and intervention, as well as visual representation of the function of some organs or tissues (physiology).	mia sita sitini na sita ni namba inayoandikwa 666 kwa tarakimu za kawaida na dclxvi kwa zile za kirumi . ni namba asilia inayofuata 665 na kutangulia 667 . vigawo vyake vya namba tasa ni : 2 x 3 x 3 x 37 . matumizi . - namba hurejea miaka 666 kk na 666 bk . - pia humrejea mpinga - kristo katika ufunuo 13 : 18 . katika nakala nyingi za mstari huo , ndiyo namba ya mnyama ila katika nyingine za zamani , kama vile papyrus 115 , namba yake ni 616 . maelezo yanayokubalika zaidi ni kwamba ndiyo namba ya kaisari nero , wa kwanza kudhulumu kanisa ( 64 - 68 ) , kwa kuwa jina lake la kigiriki likiandikwa kwa herufi za kiebrania , jumla yake ni 666 , na jina lake la kilatini likiandikwa kwa herufi za kiebrania , jumla yake ni 616 . hesabu hiyo inawezekana kwa sababu katika kigiriki na kiebrania , tofauti na lugha nyingi , hasa za sasa , kila herufi ni pia tarakimu , hivyo ina thamani yake inayoweza kujumlishwa na ile ya herufi nyingine . 
0	is the technique and process of creating visual representations of the interior of a body for clinical analysis and intervention, as well as visual representation of the function of some organs or tissues (physiology).	james barrett reston ( 3 novemba 1909 – 6 desemba 1995 ) alikuwa mwandishi wa habari kutoka nchi ya marekani . alizaliwa uskoti . mwaka wa 1945 na tena 1957 , alipokea tuzo ya pulitzer kwa insha zake katika gazeti la `` new york times '' . 
0	is the technique and process of creating visual representations of the interior of a body for clinical analysis and intervention, as well as visual representation of the function of some organs or tissues (physiology).	orodha hii inataja masultani wa milki ya osmani kuanzia mwaka wa 1299 hadi ukomeshaji wa usultani mwaka wa 1924 . 
0	is the technique and process of creating visual representations of the interior of a body for clinical analysis and intervention, as well as visual representation of the function of some organs or tissues (physiology).	roosendaal ni mji wa mkoa wa noord - brabant nchini uholanzi . idadi ya wakazi wake ni takriban 77 , 339 . tazama pia . - orodha ya miji ya uholanzi 
2	(dra) mangguar and kamberataro (komberatoro) is a senagi of papua new guinea and indonesia.	kidera ( indonesia ) kidera ni lugha ya kipapua nchini indonesia na papua guinea mpya inayozungumzwa na wadera . mwaka wa 1987 idadi ya wasemaji wa kidera nchini indonesia imehesabiwa kuwa watu 1000 , na nchini papua guinea mpya kuna watu 690 . kufuatana na uainishaji wa lugha , kidera iko katika kundi la kisenagi . viungo vya nje . - lugha ya kidera kwenye multitree - makala za olac kuhusu kidera - lugha ya kidera katika glottolog - lugha ya kidera kwenye ethnologue 
0	(dra) mangguar and kamberataro (komberatoro) is a senagi of papua new guinea and indonesia.	bernie sanders ( amezaliwa 8 septemba 1941 ) ni mwanasiasa nchini marekani . amekuwa rais wa bunge la jimbo la vermont ( vermont senate ) tangu 2007 . baada ya kushindwa katika jitihada zake za kuchaguliwa katika bunge dogo la marekani mwaka 2006 , sanders alisimama na kuchaguliwa katika bunge la maseneta la marekani mwaka 2004 . alishinda uchaguzi hapo novemba 2007 . viungo vya nje . - bernie sanders 
0	(dra) mangguar and kamberataro (komberatoro) is a senagi of papua new guinea and indonesia.	giacomo antonio domenico michele secondo maria puccini ( alizaliwa mjini lucca , 23 desemba 1858 - mjini brussels , 29 novemba 1924 ) alikuwa mtunzi maarufu wa opera kutoka nchini italia . yaaminika kwamba puccini ni wa pili kwa umaarufu katika opera baada ya mtunzi mashuhuri wa awali bw . giuseppe verdi . alitunga opera 14 , ambazo nyingi kati ya hizo zinatumika leo hii katika majumba ya opera . viungo vya nje . - http : // w 3 . rz - berlin . mpg . de / cmp / puccini . html - http : // www . operapaedia . org / home . aspx - centro studi di giacomo puccini - festival puccini e la sua lucca - encyclopaedia britannica , giacomo puccini - puccini cylinder recordings , from the at the library . - manon lescaut mp 3 creative commons recording - puccini ' s music in movies - free mp 3 puccini ' s operas 
0	(dra) mangguar and kamberataro (komberatoro) is a senagi of papua new guinea and indonesia.	mkoa wa şırnak şırnak ni jina la mkoa uliopo mjini kusini - mashariki mwa kanda ya anatolia huko nchnii uturuki . mkoa una wakazi wapatao 403 , 607 ( makadirio ya 2006 ) . awali idadi ya wakazi ilikuwa 353 , 197 na hiyo ilikuwa kunako mwaka wa 2000 . mkoa wa şırnak umegawanyika katika wilaya 7 ( mji mkuu umekoozeshwa ) : - beytüşşebap - cizre - güçlükonak - idil - silopi - şırnak - uludere 
0	(dra) mangguar and kamberataro (komberatoro) is a senagi of papua new guinea and indonesia.	o ' shea jackson ( amezaliwa tar . 15 juni 1969 ) , anajulikana sana kwa jina lake la kisanii kama ice cube , ni rapa wa kimarekani , mwigizaji na pia mwongozaji wa filamu . anatazamika kama ni msanii mkubwa duniani wa muziki aina ya hip hop . ice cube alianza shughuli zake za kimuziki kama mmoja wa waanzilishi wa kundi la muziki aina ya hip hop maarufu kama n . w . a . , baadae akaanza shughuli za kuimba muziki akiwa peke yake bila ushirika wowote ule huku kwa mbali anaigiza filamu , kitu ambacho kilimpa mafanikio makubwa sana . mnamo mwaka wa 1992 , akamuoa kimberly woodruff , kwa pamoja wamezaa watoto wanne . mwaka huo huo wa 1992 , ice cube akabadili dini na kuwa mwislam . kuanzia kati kati mwa miaka ya 1990 na kuendelea , cube aliegemea sana katika shughuli za uigizaji , na shughuli zake za kimuziki zikawa zinafiriwa kama zina fifia kwakuwa hakuwa anaangaikia sana muziki kama alivyokuwa mwanzo . cube akabaki kuwa kama mmoja wa waonekanao kuwa ni marapa wa west coast rappers , kwa kuwa alikuwa akitoa msaada mkubwa sana katika vikundi vya rap . anafahamika hasa kwa uimbaji wake vile akizungumzia siasa na sela za kibaguzi , kwasababu nyimbo nyingi za ice zilikuwa zikifiriwa kama tiba kwa watu weusi wa marekani . 
2	is the tenth studio album and sixth posthumous album by the late rapper 2pac.	pac ' s life pac ' s life ni jina la kutaja albamu ya tano kutolewa baada ya kifo cha hayati tupac shakur , ukumbusho wa maadhimisho ya miaka kumi ya kifo chake . albamu ilitolewa mnamo tar . 21 novemba 2006 , huko nchini marekani , kupitia amaru entertainment na interscope records . japokuwa imeuza vizuri dunia nzima , lakini albamu imefeli kupata kushinda dhahabu huko nchini marekani . albamu imeuzisha sura kutoka kwa msanii kama vile ashanti na t . i . , ambaye ameonekana kwenye kibao cha `` pac ' s life '' , na krayzie bone , ambaye ameonekana kwenye single ya kwanza ya albamu , `` untouchable '' . safu kubwa ya wasanii wamechangia katika albamu , ikiwa ni pamoja na ashanti , t . i . , snoop dogg , ludacris , bone thugs - n - harmony , papoose , keyshia cole , chamillionaire , lil ' scrappy , big syke , young buck , outlawz , ikiwa ni pamoja na mwonekano wa awali wa yaki kadafi , na jamal woolard , ambaye amekuja kuwa maarufu baada ya kuigiza kama the notorious b . i . g . kwenye filamu kuhusu uhai wa maisha ya big small mnamo 2009 kwenye notorious . 
0	is the tenth studio album and sixth posthumous album by the late rapper 2pac.	uislamu katika eneo la jamhuri ya kongo ulifika katika karne ya 19 wakati wafanyabiashara kutoka afrika ya mashariki walifika kwa biashara ya pembe za ndovu na ya watumwa . kuna makadirio tofauti kuhusu idadi ya waislamu nchini kati ya asilimia 1 . 5 hadi 10 . mnamo mwaka wa 2005 msikiti mpya mkubwa ulijengwa mjini brazzaville . ni kwamba wafanyakazi wengi wa mijini ni wahamiaji kutoka afrika ya magharibi na lebanon , na baadhi kutoka afrika ya kaskazini . wahamiaji kutoka afrika magharibi hasa ni kutoka mali , benin , togo , mauritania na senegal . walebanoni wengi ni sunni . pia kulikuwa na kundi kubwa la waislamu kutoka chad . waislamu walio wengi ni wasunni wa madhhab ya maliki , wachache washia au waahmadiyya . siku tukufu za kiislamu hazitajwi kitaifa ; lakini , zinaheshimiwa . waajiri wanawakubalia likizo wale ambao wanataka kupumzika na sikukuu zao hazimo katika kalenda ya taifa . tazama pia . - dini katika jamhuri ya kongo 
0	is the tenth studio album and sixth posthumous album by the late rapper 2pac.	kimmaala ni lugha ya kibantu nchini kamerun inayozungumzwa na wammaala . mwaka wa 1982 idadi ya wasemaji wa kimmaala imehesabiwa kuwa watu 5300 . kufuatana na uainishaji wa lugha za kibantu wa malcolm guthrie kimmaala iko katika kundi la a 60 . viungo vya nje . - lugha ya kimmaala kwenye multitree - makala za olac kuhusu kimmaala - lugha ya kimmaala katika glottolog - http : // www . ethnologue . com / language / mmu 
0	is the tenth studio album and sixth posthumous album by the late rapper 2pac.	gumbiro ni kata ya wilaya ya songea vijijini katika mkoa wa ruvuma , tanzania . kwa mujibu wa sensa iliyofanyika mwaka wa 2012 , kata ilikuwa na wakazi wapatao 5 , 716 waishio humo . 
0	is the tenth studio album and sixth posthumous album by the late rapper 2pac.	kikuman ni lugha ya kivuka - guinea mpya nchini papua guinea mpya inayozungumzwa na wakuman . mwaka wa 2000 idadi ya wasemaji wa kikuman imehesabiwa kuwa watu 115 , 000 . kufuatana na uainishaji wa lugha kwa ndani zaidi , kikuman iko katika kundi la kichimbu . viungo vya nje . - lugha ya kikuman kwenye multitree - makala za olac kuhusu kikuman - lugha ya kikuman katika glottolog - lugha ya kikuman kwenye ethnologue 
2	vahitahi, or "vaitake", is an atoll in the eastern area of the tuamotu archipelago, french polynesia.	vahitahi ni kisiwa cha polinesia ya kifaransa ndani ya funguvisiwa ya tuamotu . kiko upande wa kaskazini wa kisiwa cha nukutavake . eneo la kisiwa ni 2 . 5 km ² . mji mkubwa kabisa kisiwani huitwa mohitu . mwaka wa 2012 , idadi ya watu kisiwani imehesabiwa kuwa 105 . watu wakaao kisiwani kwa vahitahi huongea kituamotu na kitahiti . 
0	vahitahi, or "vaitake", is an atoll in the eastern area of the tuamotu archipelago, french polynesia.	makala hii inahusu mwaka 187 kk ( kabla ya kristo ) . 
0	vahitahi, or "vaitake", is an atoll in the eastern area of the tuamotu archipelago, french polynesia.	kisiju ni kata ya wilaya ya mkuranga katika mkoa wa pwani , tanzania . wakati wa sensa iliyofanyika mwaka wa 2012 , kata ilikuwa na wakazi wapatao 12 , 113 walioishi humo . kitovu chake ni mji mdogo ambao ni ni bandari kwenye pwani la bahari hindi na kisiwa cha kwale inahesabiwa ndani ya eneo lake . kisiju iko takriban kilomita 100 kusini ya dar es salaam upande wa kaskazini wa delta ya mto rufiji . eneo la mji mwenyewe lina takriban hektari 8 . ni bandari kubwa kati ya dar es salaam na kilwa . biashara yote kutoka na kwenda visiwa vya kwale na koma inapita bandari yake pamoja na sehemu za bidhaa zinezopelekwa mafia . kuna huduma ya mabasi kwenda dar es salaam . eneo la kisiju pamoja na visiwa limekaliwa tangu zamani sana . wataalamu wa akiolojia waligundua mabaki ya makazi ya kibinadamu tangu karne ya 1 bk mabaki ya bidhaa yamepatikana tangu karne ya 6 na hii inadokeza kuwa eneo la kisiju lilikuwa kwenye vituo vya kwanza vya biashara ya pwani iliyokuwa chanzo cha utamaduni wa uswahilini 
0	vahitahi, or "vaitake", is an atoll in the eastern area of the tuamotu archipelago, french polynesia.	maxwell lemuel roach ( 10 januari 1924 – 16 agosti 2007 ) alikuwa mwanamuziki wa marekani . alikuwa anapiga muziki ya jazz . viungo vya nje . - max roach katika kerouac alley 
0	vahitahi, or "vaitake", is an atoll in the eastern area of the tuamotu archipelago, french polynesia.	uetersen ( ) ni mji mdogo mwenye wakazi 17 , 865 katika ujerumani kaskazini ya hamburg . uetersen ni sehemu ya wilaya pinneberg . viungo vya nje . - uetersen 
2	the term augustinians, named after augustine of hippo (354–430), applies to two distinct types of catholic religious orders and some anglican religious orders.	waaugustino ni hasa watawa wanaofuata kanuni ya agostino wa hippo . kwa kilatini shirika lao linaitwa `` ordo fratrum sancti augustini '' . tangu muda mrefu linahesabiwa kati ya mashirika ya ombaomba . katika karne xii zilikuwepo jumuia nyingi zilizofuata kanuni hiyo . katikati ya karne xiii , kwa juhudi za kardinali riccardo annibaldi , ulianza mchakato wa kuziunganisha . tarehe 16 desemba 1243 papa inosenti iv alitoa hati `` incumbit nobis '' ili kuhimiza mchakato huo , hata machi 1244 shirika likaanzishwa . baadhi ya waaugustino katika karne zilizofuata walifanya juhudi za urekebisho na kuanzisha matawi mapya . tarehe 31 desemba 2005 , mbali na matawi hayo yaliyojitegemea , shirika lilikuwepo katika mabara yote likiwa na konventi 448 na watawa 2 . 803 , ambao 2 . 088 kati yao walikuwa mapadri . kati ya nchi 24 ambako shirika linaishi , kuna kenya na tanzania . viungo vya nje . - shirika la waaugustino 
0	the term augustinians, named after augustine of hippo (354–430), applies to two distinct types of catholic religious orders and some anglican religious orders.	midomo ni sehemu ya uso wa binadamu na wanyama ambayo hutumiwa kwa ajili ya : kulia chakula , kuongea au kutoa sauti , kupiga miayo , kuimba n . k . mdomo umeundwa kwa lipizi mbili : ya kwanza huwa juu na nyingine huwa chini ; labda yatokee mabadiliko katika uumbaji wa mwenyezi mungu . viumbe wenye mdomo ni kama : binadamu , paka , panya , mbwa , simba n . k . neno mdomo latumiwa pia kwa sehemu ya mto ambako unaishia kwa kuingia katika bahari , ziwa au katika mto mkubwa zaidi . 
0	the term augustinians, named after augustine of hippo (354–430), applies to two distinct types of catholic religious orders and some anglican religious orders.	makala hii inahusu mwaka 1010 kk ( kabla ya kristo ) . 
0	the term augustinians, named after augustine of hippo (354–430), applies to two distinct types of catholic religious orders and some anglican religious orders.	étampes étampes ni mji wa ufaransa . tazama pia . - orodha ya miji ya ufaransa 
0	the term augustinians, named after augustine of hippo (354–430), applies to two distinct types of catholic religious orders and some anglican religious orders.	michamvi ni kata ya wilaya ya kati katika mkoa wa unguja kusini , tanzania . kwa mujibu wa sensa iliyofanyika mwaka wa 2002 , kata ina wakazi wapatao 1 , 120 waishio humo . 
2	abraham is a tanzanian author, business woman and social entrepreneur.	nancy abraham sumari alikuwa mrembo wa tanzania kwa mwaka 2005 na pia alikuwa mrembo wa dunia wa afrika kwa mwaka 2005 . nancy sumari alizaliwa tar . 7 agosti mwaka 1986 mkoani arusha tanzania , na kupata elimu yake ya msingi mjini nairobi , kenya katika shule ya msingi ya blue bells . baadaye kuingia elimu ya sekondari ya wanawake ya maasai ya huko huko nairobi ’ nbo ’ na kuhitimu mwaka 2004 na baadae kujiunga na chuo kikuu cha nairobi akisomea masuala ya sheria . nancy ni mtoto wa tatu katika familia ya mzee abraham simango sumari , akiwa na dada yake glory alyekuwa anampa hamasa na ushauri zaidi juu ya masuala ya urembo . ndugu zake wengine katika ukoo wao ni devis , patra , tumo na nakaaya sumari . tarehe 2 septemba mwaka 2005 alichaguliwa kuwa mrembo wa tanzania kwa mwaka 2005 . 
0	abraham is a tanzanian author, business woman and social entrepreneur.	pula ni mji nchini kroatia . idadi ya wakazi wake ni takriban 58 , 594 . tazama pia . - orodha ya miji ya kroatia 
0	abraham is a tanzanian author, business woman and social entrepreneur.	arcos de jalón ni mji mdogo wa mkoa wa soria katika jimbo la kastila - leon la hispania . kutokana na sensa iliyofanyika mwaka 2006 na ( ine ) , manisipaa hiyo hadi sasa inaidadi ya wakazi wapatao 1 , 863 . 
